name,score,desc,url,lat,lon
Hotel des Arts - Cite Bergere,8.3,"L'Hotel des Arts est situé dans le centre de Paris, à 260 mètres de la station de métro Grands Boulevards. Cet hôtel propose une réception ouverte 24h/24, une connexion Wi-Fi gratuite et une bagagerie.

Toutes les chambres disposent d'une télévision à écran plat et d'une salle de bains privative avec articles de toilette gratuits et sèche-cheveux.

L'hôtel des Arts est à 400 mètres de Richelieu-Drouot, qui mène directement à la tour Eiffel. Le musée Grévin se situe à 230 mètres.",https://www.booking.com/hotel/fr/des-arts-paris1.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC8uuLsAbAAgHSAiQxZTViOTYyNS0wYjlmLTQ0YjMtODI0Mi1lM2VhNmMwNjRhZTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=090972f9309f0187&srepoch=1711470069&from_sustainable_property_sr=1&from=searchresults,48.87188026,2.34465466
Hôtel Elysées Régencia,8.5,"L’Hôtel Elysées Régencia est un établissement 4 étoiles situé dans le centre de Paris, à 600 mètres de l’Arc de Triomphe. L’établissement dispose d'un centre de bien-être avec un hammam et une salle de sport.

Les chambres insonorisées de l'Hôtel Elysées Régencia sont dotées d'une télévision par satellite. Tous les logements disposent d’une machine à café, d’une salle de bains privative et d’une connexion Wi-Fi gratuite. Certaines chambres possèdent un coin salon.

Un petit-déjeuner buffet comprenant des produits bio est servi chaque matin dans la salle à manger. Vous pourrez prendre un verre au bar de l'Hôtel Elysées Régencia. Un service d'étage est par ailleurs assuré.

La réception de l’hôtel est ouverte 24h/24. Sur demande, vous pourrez profiter d’un service de navette aéroport et d’un parking privé situé à proximité.

L’établissement se trouve à 5 minutes à pied de l’avenue des Champs-Élysées. La station de métro George V, à 450 mètres, permet un accès direct au jardin des Tuileries et au musée du Louvre. Un parking privé est disponible à proximité, sur demande.",https://www.booking.com/hotel/fr/elyseesregencia.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC8uuLsAbAAgHSAiQxZTViOTYyNS0wYjlmLTQ0YjMtODI0Mi1lM2VhNmMwNjRhZTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=090972f9309f0187&srepoch=1711470069&from_sustainable_property_sr=1&from=searchresults,48.8686348,2.29860015
Auberge de Jeunesse HI Paris Yves Robert,7.7,"L'Auberge de Jeunesse HI Paris Yves Robert vous accueille à Paris, à 1,5 km du Sacré-Cœur. Membre du réseau Hostelling International Network, l’établissement propose un restaurant, un bar, un salon commun, des animations en soirée, une cuisine commune, une terrasse et une réception ouverte 24h/24.

Toutes les chambres de cette auberge de jeunesse comprennent une armoire et une douche privative.

Un petit-déjeuner continental est servi tous les jours à l’Auberge de Jeunesse HI Paris Yves Robert.

Vous séjournerez à 1,8 km de la salle de concert La Cigale et à 2,9 km de l'opéra Garnier. L'aéroport de Paris-Orly, le plus proche, se trouve à 18 km de l’Auberge de Jeunesse HI Paris Yves Robert.",https://www.booking.com/hotel/fr/auberge-de-jeunesse-hi-paris-yves-robert.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC8uuLsAbAAgHSAiQxZTViOTYyNS0wYjlmLTQ0YjMtODI0Mi1lM2VhNmMwNjRhZTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=090972f9309f0187&srepoch=1711470069&from_sustainable_property_sr=1&from=searchresults,48.888661,2.362734
Hôtel La Canopée,8.9,"Idéalement situé à Paris, l'Hôtel La Canopée propose des chambres climatisées, un jardin, une connexion Wi-Fi gratuite et une terrasse. Cet hôtel 3 étoiles propose un service d'étage et une réception ouverte 24h/24. Vous pourrez profiter d'un bar.

Les chambres comprennent un bureau, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes. Certaines offrent une vue sur la ville. Elles comprennent également une armoire et une bouilloire.

Vous séjournerez à proximité de la gare Saint-Lazare, de l'opéra Garnier et du musée de l'Orangerie. L'aéroport de Paris-Orly, le plus proche, est à 17 km.",https://www.booking.com/hotel/fr/la-canopee-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC8uuLsAbAAgHSAiQxZTViOTYyNS0wYjlmLTQ0YjMtODI0Mi1lM2VhNmMwNjRhZTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=090972f9309f0187&srepoch=1711470069&from_sustainable_property_sr=1&from=searchresults,48.872866,2.316524
Best Western Aramis Saint Germain,8.1,"Situé dans le centre de Paris, à 350 mètres de la tour Montparnasse et à 500 mètres du jardin du Luxembourg, le Best Western Aramis Saint Germain propose des chambres modernes décorées de façon individuelle.

Climatisées et insonorisées, elles comprennent une connexion Wi-Fi gratuite, une télévision par satellite à écran plat, un plateau/bouilloire et une salle de bains privative. Les hébergements sont desservis par un ascenseur.

Un petit-déjeuner continental, composé de produits frais, est servi tous les jours dans la salle à manger chic du Best Western Aramis Saint Germain. Vous pourrez aussi prendre un verre au bar sur place.

L'hôtel est à 900 mètres de Saint-Germain-des-Prés et du Quartier latin. À 12 mètres, la station de métro Saint-Placide offre un accès direct à Châtelet, à la gare de l'Est et à la gare du Nord.",https://www.booking.com/hotel/fr/aramis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC8uuLsAbAAgHSAiQxZTViOTYyNS0wYjlmLTQ0YjMtODI0Mi1lM2VhNmMwNjRhZTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=090972f9309f0187&srepoch=1711470069&from_sustainable_property_sr=1&from=searchresults,48.84674446,2.32654542
Relais Du Louvre,8.9,"L’établissement 4 étoiles Relais Du Louvre vous accueille entre le musée du Louvre et la cathédrale Notre-Dame.

Ses 21 chambres sont équipées de baignoire ou d’une douche, d’un minibar et d’un bureau. Cet hôtel se trouve dans le cœur historique de Paris. Entre les murs de ce bâtiment du XVIIIe siècle, le charme d’antan a été recréé grâce à de discrètes touches de luxe tout en raffinement.

Certaines chambres offrent une vue sur le musée du Louvre.",https://www.booking.com/hotel/fr/relaisdulouvre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC8uuLsAbAAgHSAiQxZTViOTYyNS0wYjlmLTQ0YjMtODI0Mi1lM2VhNmMwNjRhZTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=090972f9309f0187&srepoch=1711470069&from_sustainable_property_sr=1&from=searchresults,48.85928433,2.34094888
Hotel Studia,7.9,"Situé à Paris, dans l'arrondissement animé du Quartier latin, l'Hotel Studia propose des chambres de style classique acceptant les animaux domestiques et une connexion Wi-Fi gratuite dans l'ensemble des locaux.

Les chambres sont équipées d'une télévision à écran plat. Leur salle de bains privative est pourvue d'un sèche-cheveux et d'articles de toilette gratuits.

Lors de votre séjour, vous rejoindrez facilement à pied la cathédrale Notre-Dame, le jardin du Luxembourg, ainsi que de nombreuses attractions touristiques. Enfin, l'aéroport de Paris-Orly, le plus proche, est quant à lui accessible à 13 km de l'Hotel Studia.",https://www.booking.com/hotel/fr/studia.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC8uuLsAbAAgHSAiQxZTViOTYyNS0wYjlmLTQ0YjMtODI0Mi1lM2VhNmMwNjRhZTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=090972f9309f0187&srepoch=1711470069&from=searchresults,48.85015746,2.34764367
Atlantic Hotel,8.7,"Doté d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux, l'Atlantic Hotel est situé à Paris, à 900 mètres de l'Opéra Garnier et des grands magasins des Galeries Lafayette.

Ses chambres disposent d'une bouilloire et d'une télévision par satellite à écran plat. Toutes comportent une salle de bains privative pourvue d’articles de toilette gratuits et d’un sèche-cheveux.

L'Atlantic Hotel sert chaque matin un petit-déjeuner moyennant des frais supplémentaires. Un grand choix de restaurants vous attend par ailleurs à quelques minutes de marche.

Vous séjournerez à 300 mètres de la station de métro Saint-Lazare, d'où vous pourrez directement rejoindre la basilique du Sacré-Cœur et l'avenue des Champs-Élysées. L'aéroport de Roissy-Charles-de-Gaulle se trouve à 24 km.",https://www.booking.com/hotel/fr/atlantic-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC8uuLsAbAAgHSAiQxZTViOTYyNS0wYjlmLTQ0YjMtODI0Mi1lM2VhNmMwNjRhZTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=090972f9309f0187&srepoch=1711470069&from=searchresults,48.8782278,2.3264115
Hotel Villa Saxe Eiffel,8.6,"Doté d'un sauna et d'une salle de sport, l'Hotel Villa Saxe Eiffel se trouve à 750 mètres du musée de l'Armée et à 20 minutes à pied de la tour Eiffel. L’établissement dispose d'un jardin, d'une terrasse, d'une réception ouverte 24h/24 et d'une connexion Wi-Fi gratuite.

Desservies par un ascenseur, toutes les chambres climatisées sont équipées d'une station d'accueil pour iPod et d'une télévision par satellite à écran plat. Leur salle de bains privative est pourvue d'un sèche-cheveux, d'articles de toilette gratuits et d'une baignoire ou d'une douche.

Des douches de luminothérapie et des fauteuils de massage sont également présents sur place.

L'Hotel Villa Saxe Eiffel propose un petit-déjeuner chaque matin, qui peut également être servi dans l'intimité de votre chambre. Durant votre séjour, vous pourrez également prendre un verre au bar de l’hôtel.

À pied, vous rejoindrez le musée Rodin en 15 minutes et la station de métro Saint-François-Xavier en 10 minutes, station qui dessert directement l'avenue des Champs-Élysées.

Il s'agit du quartier préféré des touristes visitant Paris, selon des commentaires indépendants.

Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui attribuent la note de 9,0, pour un séjour à deux.

L'Hotel Villa Saxe Eiffel accueille les usagers de ce site Internet depuis le 23 janvier 2014.",https://www.booking.com/hotel/fr/villa-saxe-eiffel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC8uuLsAbAAgHSAiQxZTViOTYyNS0wYjlmLTQ0YjMtODI0Mi1lM2VhNmMwNjRhZTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=090972f9309f0187&srepoch=1711470069&from_sustainable_property_sr=1&from=searchresults,48.84972112,2.30974817
Appartement 80m2 lumineux Paris 10 - 4P,7.7,"Appartement 80m2 lumineux Paris 10 - 4P is situated in the 10th arr. District of Paris, 1 km from Gare de l'Est, 2.4 km from La Cigale Concert Hall and 2.6 km from Pigalle Metro Station. The property is located 3 km from Pompidou Centre, 3.7 km from Opéra Garnier and 3.9 km from Louvre Museum. Free WiFi is available throughout the property and Gare du Nord is 1 km away.

The apartment features 2 bedrooms, a fully equipped kitchen with a dishwasher and a microwave, a washing machine and 1 bathroom with a hair dryer. Towels and bed linen are available in the apartment. For added privacy, the accommodation features a private entrance.

Sacré-Coeur is 2 km from Appartement 80m2 lumineux Paris 10 - 4P, while Gare Saint-Lazare is 4.2 km from the property. The nearest airport is Paris - Charles de Gaulle Airport, 17 km from the accommodation.",https://www.booking.com/hotel/fr/appartement-80m2-lumineux-paris-10-4p.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC8uuLsAbAAgHSAiQxZTViOTYyNS0wYjlmLTQ0YjMtODI0Mi1lM2VhNmMwNjRhZTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=090972f9309f0187&srepoch=1711470069&from=searchresults,48.8831911,2.3652604
